PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LAT_DD83,LON_DD83,AG_ECO9_NM,SITETYPE,INDEX_VISIT,FISH_SAMPLING,SAMPLED_FISH,RT_NRSA,MMI_FISH,ALIENNTAX_PT,ALIENNTAX_WS,ALIENNTAX_WS_PT,ALIENPIND_WS,ALIENPIND_WS_PT,BENTINVPTAX_WS,BENTINVPTAX_WS_PT,CARNNTAX_WS,CARNNTAX_WS_PT,CENTPTAX_PT,CYPRNTAX_PT,CYPRPTAX_WS,CYPRPTAX_WS_PT,HERBPTAX_PT,INTLINVPTAX_PT,INTLLOTNTAX_WS,INTLLOTNTAX_WS_PT,INTLLOTPTAX_WS,INTLLOTPTAX_WS_PT,INTLMIGRNTAX_PT,INTLMIGRPIND_PT,INTLMIGRPTAX_PT,INTLPTAX_PT,INVNTAX_PT,INVPIND_WS,INVPIND_WS_PT,INVPTAX_PT,LITHNTAX_PT,LITHNTAX_WS,LITHNTAX_WS_PT,LITHPIND_PT,LITHPIND_WS,LITHPIND_WS_PT,LITHPTAX_PT,LITHPTAX_WS,LITHPTAX_WS_PT,LOTNTAX_WS,LOTNTAX_WS_PT,LOTPIND_WS,LOTPIND_WS_PT,MIGRNTAX_WS,MIGRNTAX_WS_PT,MIGRPTAX_WS,MIGRPTAX_WS_PT,NAT_CARNNTAX_WS,NAT_CARNNTAX_WS_PT,NAT_CATOPIND_PT,NAT_CENTNTAX_WS,NAT_CENTNTAX_WS_PT,NAT_CYPRPIND_PT,NAT_HERBPTAX_PT,NAT_ICTAPIND_WS,NAT_ICTAPIND_WS_PT,NAT_INTLPIND_WS,NAT_INTLPIND_WS_PT,NAT_LITHPIND_WS,NAT_LITHPIND_WS_PT,NAT_MIGRNTAX_PT,NAT_MIGRPTAX_WS,NAT_MIGRPTAX_WS_PT,NAT_NTOLBENTPTAX_PT,NAT_NTOLNTAX_PT,NAT_NTOLNTAX_WS,NAT_NTOLNTAX_WS_PT,NAT_PIND_PT,NAT_PTAX_PT,NAT_RHEOPIND_PT,NAT_TOTLNTAX_WS,NAT_TOTLNTAX_WS_PT,NTOLNTAX_WS,NTOLNTAX_WS_PT,NTOLPTAX_PT,NTOLPTAX_WS,NTOLPTAX_WS_PT,RBCATONTAX_PT,RHEONTAX_PT,RHEOPIND_PT,SALMNTAX_PT,TOLRNTAX_PT,TOLRNTAX_WS,TOLRNTAX_WS_PT,TOLRPTAX_PT 
4/23/2019,1004154,PAS9-0925,1,7/30/2014,PA,40.65367,-79.94249,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,T,64.95,,,,,,,,,,,,,,,,,,,,,,,,,-23.222,3.75,,,,,,,,,,,,,,,,,,,,,,1.014,5.06,,,,,,,11.787,8.04,10,,,0,,,,,10,,,,,,5.11,,,,,,,,,,10
4/23/2019,1004155,IAR9-0904,1,7/29/2014,IA,43.45106,-94.86716,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,46.96,,0.513,6.54,,,,,-0.578,5.31,,,,,,,,,,,10,,,0,,,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,3.814,6.99,,,,,,,,,,-3.422,4.2,,,,,,,,,,,,2.5,,,,,,
4/23/2019,1004156,MAS9-0914,1,7/30/2014,MA,42.63171,-72.129,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,S,48.32,0,,,,,,,,,,,,,,,,,,,,2.19,,,6.67,,,,,,,,,,,-30.549,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,,10.362,8.04,,,,10,,0.377,7.65,
4/23/2019,1004157,DELS-1027,1,7/30/2014,DE,39.63649,-75.73171,Coastal Plains,PROB,Y,,YES-SUFFICIENT,S,51.21,,,,9.771,3.05,,,,,,,,,,,,,,,,,0,,,,,4.99,,,,,-0.27,7.04,,,,,,-5.369,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,6.86,,,,,,10,,,,,4.469,2.48,
4/23/2019,1004158,ILR9-0907,1,7/30/2014,IL,41.90002,-89.48215,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,33.55,,2.353,0,,,,,1.387,8.59,,,,,,,,,,,10,,,0.77,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,13.36,2.01,,,,,,,,,,-3.109,4.42,,,,,,,,,,,,0,,,,,,
4/23/2019,1004159,MNS9-0937,1,7/30/2014,MN,48.47239,-93.8026,Upper Midwest,PROB,Y,,YES-SUFFICIENT,S,11.36,,,,,,,,,,,0,,,,0,-2.971,0.59,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,-10.376,0,,,,,,,,,-2.387,8.5,
4/23/2019,1004160,MOR9-0904,2,7/30/2014,MO,37.02754,-90.64282,Southern Appalachians,PROB,N,,"NO->20 CW SAMPLED,<500 INDIV",S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004161,MORM-1004,1,7/29/2014,MO,37.2756,-92.44534,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,S,60.99,,,,,,,,,,,,,,,,,,,,,,,,,-10.602,5.03,,,,,,,,,,,,,,,,,,,,,,1.906,3.32,,,,,,,17.783,8.74,10,,,6.25,,,,,2.85,,,,,,5.81,,,,,,,,,,6.79
4/23/2019,1004162,MTS9-0938,1,7/30/2014,MT,45.05171,-105.2143,Northern Plains,PROB,Y,,YES-50-90% OF REACH,S,39.46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.763,9.24,,,,-2.511,2.7,,,-1.258,1.86,,,-0.538,3.83,,,,0,,,,-39.57,0.27,,,,,,,,,,,,,,,,,,16.485,8.67,,,,,,,,
4/23/2019,1004163,TXR9-0921,1,7/30/2014,TX,30.47115,-96.13824,Coastal Plains,PROB,Y,,YES-SUFFICIENT,T,42.96,,,,1.062,8.95,,,,,,,,,,,,,,,,,0,,,,,6.16,,,,,-11.087,6.1,,,,,,-21.36,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.322,7.41,,,,,,0,,,,,6.336,0.73,
4/23/2019,1004164,WARO-1039,1,7/30/2014,WA,48.51599,-121.9798,Western Mountains,PROB,Y,NO_PERMIT,NOT FISHED,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004165,WYS9-0937,2,7/31/2014,WY,44.03177,-106.6561,Northern Plains,PROB,N,,YES-SUFFICIENT,S,31.54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.551,0.91,,,,-2.204,3.02,,,-0.414,4.28,,,-0.904,2.93,,,,5.56,,,,-30.987,1.09,,,,,,,,,,,,,,,,,,-42.908,2.44,,,,,,,,
4/23/2019,1004166,WYRO-1043,1,7/30/2014,WY,44.57821,-106.4505,Northern Plains,PROB,Y,,YES-SUFFICIENT,R,40.71,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.563,1.47,,,,-3.637,1.5,,,-1.737,0.49,,,-0.661,3.53,,,,9.4,,,,-13.228,2.79,,,,,,,,,,,,,,,,,,13.817,8.39,,,,,,,,
4/23/2019,1004167,WAR9-0903,1,7/29/2014,WA,48.52327,-122.0543,Western Mountains,PROB,Y,PERMIT_RESTRICT,"NO-<20 CW SAMPLED,<500 INDIV",S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004168,MORO-1047,1,7/31/2014,MO,37.21494,-89.74896,Coastal Plains,PROB,Y,,"NO-<20 CW SAMPLED,>500 INDIV",T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004169,NER9-0914,2,7/31/2014,NE,41.93933,-96.14472,Temperate Plains,PROB,N,,YES-SUFFICIENT,S,28.04,,4.045,0,,,,,-0.598,5.28,,,,,,,,,,,0,,,1.9,,,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,1.016,8.46,,,,,,,,,,-10.346,0,,,,,,,,,,,,5,,,,,,
4/23/2019,1004170,NERM-1004,1,7/30/2014,NE,42.72253,-96.87167,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,30.26,,3.048,0,,,,,-1.579,3.64,,,,,,,,,,,0,,,2.35,,,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,-2.642,10,,,,,,,,,,-11.315,0,,,,,,,,,,,,5,,,,,,
4/23/2019,1004171,WIRO-1043,1,7/31/2014,WI,44.0246,-88.79457,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,37.76,,1.51,2.28,,,,,8.402,10,,,,,,,,,,,0,,,1.43,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,2.541,7.66,,,,,,,,,,2.546,8.4,,,,,,,,,,,,0,,,,,,
4/23/2019,1004172,RILS-1024,1,7/31/2014,RI,41.88251,-71.34201,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,S,41,5,,,,,,,,,,,,,,,,,,,,0,,,7.78,,,,,,,,,,,-57.933,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62,,,,,,-0.331,6.32,,,,0,,0.014,8.08,
4/23/2019,1004173,RIR9-0901,1,7/31/2014,RI,41.88014,-71.3813,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,T,32.4,0,,,,,,,,,,,,,,,,,,,,0,,,7.78,,,,,,,,,,,-37.42,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,,,,,,0.75,6.5,,,,0,,0.967,6.95,
4/23/2019,1004174,IAR9-0907,1,7/30/2014,IA,43.26844,-96.21303,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,43.92,,2.607,0,,,,,1.025,7.98,,,,,,,,,,,10,,,0,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,0.715,8.61,,,,,,,,,,-2.438,4.9,,,,,,,,,,,,2.5,,,,,,
4/23/2019,1004175,ILSS-1119,1,7/31/2014,IL,41.6051,-89.83285,Temperate Plains,PROB,Y,,YES-SUFFICIENT,T,47.23,,-0.012,8.78,,,,,-0.517,5.41,,,,,,,,,,,10,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,-0.773,9.39,,,,,,,,,,-3.43,4.2,,,,,,,,,,,,0,,,,,,
4/23/2019,1004176,LAS9-0949,1,7/29/2014,LA,32.52848,-92.04399,Coastal Plains,PROB,Y,,YES-SUFFICIENT,S,47.71,,,,-0.432,9.96,,,,,,,,,,,,,,,,,0,,,,,6.3,,,,,-13.01,5.93,,,,,,-32.951,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.418,4,,,,,,0,,,,,-1.523,8.07,
4/23/2019,1004177,MTS9-0922,1,7/31/2014,MT,48.00505,-116.0017,Western Mountains,PROB,Y,,YES-SUFFICIENT,S,60.25,,,,,,,,,,,,,,,,,,-28.793,4.33,,,,,,,,,,,,,,,3.33,,,,,,,,,,,,,10,,,,10,,,,,,,,-68.114,0.54,,,,,7.43,,,-1.397,2.57,,,,,,,,,,10,,,
4/23/2019,1004178,NDR9-0902,1,7/31/2014,ND,47.12958,-102.2342,Northern Plains,PROB,Y,,YES-SUFFICIENT,R,42.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.073,3.5,,,,1.287,6.74,,,1.246,9.04,,,-0.7,3.43,,,,3.79,,,,-12.294,2.88,,,,,,,,,,,,,,,,,,-24.031,4.42,,,,,,,,
4/23/2019,1004179,SDRM-1004,1,7/31/2014,SD,43.69165,-97.96684,Temperate Plains,PROB,Y,,YES-SUFFICIENT,T,13.34,,3.296,0,,,,,-0.982,4.63,,,,,,,,,,,0,,,1.11,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,22.497,0,,,,,,,,,,-8.71,0.49,,,,,,,,,,,,2.5,,,,,,
4/23/2019,1004180,CALS-1120,1,7/30/2014,CA,41.55364,-121.9247,Western Mountains,PROB,Y,,YES-SUFFICIENT,R,57.9,,,,,,,,,,,,,,,,,,-22.866,4.92,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,10,,,,,,,,-63.9,0.91,,,,,0,,,-2.701,0.49,,,,,,,,,,10,,,
4/23/2019,1004181,CASS-1275,1,7/31/2014,CA,41.29989,-122.1188,Western Mountains,PROB,Y,,"YES-<50% OF REACH,>=25 INDIV",R,63.08,,,,,,,,,,,,,,,,,,16.454,8.86,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,10,,,,,,,,-71.495,0.24,,,,,0,,,-2.153,1.36,,,,,,,,,,10,,,
4/23/2019,1004182,ILRM-1002,1,8/1/2014,IL,41.71376,-89.90675,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,39.51,,0.348,7.24,,,,,0.357,6.87,,,,,,,,,,,0,,,1.67,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,2.261,7.81,,,,,,,,,,-2.158,5.09,,,,,,,,,,,,2.5,,,,,,
4/23/2019,1004184,NERM-1007,1,8/4/2014,NE,42.90837,-100.4519,Northern Plains,PROB,Y,,YES-SUFFICIENT,S,28.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.433,9.68,,,,-4.271,0.82,,,-2.105,0,,,-2.524,0,,,,0,,,,7.012,4.72,,,,,,,,,,,,,,,,,,5.976,7.57,,,,,,,,
4/23/2019,1004185,IAR9-0914,2,8/3/2014,IA,41.4676,-95.90931,Temperate Plains,PROB,N,,YES-SUFFICIENT,T,30.66,,4.533,0,,,,,-0.452,5.52,,,,,,,,,,,10,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1.543,8.18,,,,,,,,,,-8.216,0.83,,,,,,,,,,,,0,,,,,,
4/23/2019,1004186,IDSS-1128,1,7/30/2014,ID,44.80779,-115.9302,Western Mountains,PROB,Y,OTHER (DATA LOST),SAMPLED (DATA LOST),?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004187,IDS9-0920,1,7/31/2014,ID,45.33148,-115.9499,Western Mountains,PROB,Y,,YES-SUFFICIENT,R,77.26,,,,,,,,,,,,,,,,,,22.308,9.45,,,,,,,,,,,,,,,3.33,,,,,,,,,,,,,10,,,,10,,,,,,,,-17.332,4.96,,,,,10,,,-0.453,4.07,,,,,,,,,,10,,,
4/23/2019,1004188,NDS9-0942,1,8/4/2014,ND,47.32471,-97.0366,Temperate Plains,PROB,Y,,YES-SUFFICIENT,T,32.02,,-0.482,10,,,,,-4.547,0,,,,,,,,,,,10,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,7.843,4.89,,,,,,,,,,-8.371,0.73,,,,,,,,,,,,0,,,,,,
4/23/2019,1004189,OKSS-1403,1,8/4/2014,OK,34.36535,-94.46714,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,S,58.09,,,,,,,,,,,,,,,,,,,,,,,,,-3.258,5.78,,,,,,,,,,,,,,,,,,,,,,1.403,4.3,,,,,,,-15.474,4.83,10,,,2.14,,,,,10,,,,,,3.71,,,,,,,,,,5.71
4/23/2019,1004190,TXSS-1215,1,8/4/2014,TX,31.6532,-94.83843,Coastal Plains,PROB,Y,,YES-SUFFICIENT,S,40.23,,,,0.962,9.01,,,,,,,,,,,,,,,,,0,,,,,8.05,,,,,-60.447,1.82,,,,,,-55.785,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.315,6.68,,,,,,0,,,,,1.875,4.9,
4/23/2019,1004191,WIR9-0901,1,8/4/2014,WI,44.68674,-92.69129,Upper Midwest,PROB,Y,,YES-SUFFICIENT,S,17.91,,,,,,,,,,,2.22,,,,0,-4.433,0,,,,,0,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11,,,,-9.742,0,,,,,,,,,1.722,4.1,
4/23/2019,1004192,MIR9-0901,1,8/4/2014,MI,43.05631,-85.59421,Upper Midwest,PROB,Y,,"NO->20 CW SAMPLED,<500 INDIV",S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004193,GARM-1006,1,8/5/2014,GA,34.03242,-84.15734,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,S,55.36,,,,,,,,,,,,,,,,,,,,,,,,,-63.392,0,,,,,,,,,,,,,,,,,,,,,,-2.683,10,,,,,,,-47.776,1.03,10,,,7.5,,,,,0,,,,,,7.9,,,,,,,,,,7.86
4/23/2019,1004194,MTR9-0904,1,8/5/2014,MT,46.56604,-107.9657,Northern Plains,PROB,Y,,YES-SUFFICIENT,S,51.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.988,5.11,,,,-0.07,5.29,,,1.94,10,,,-2.417,0,,,,8.85,,,,4.519,4.49,,,,,,,,,,,,,,,,,,3.863,7.35,,,,,,,,
4/23/2019,1004195,WIRM-1002,1,8/5/2014,WI,44.4222,-92.08192,Upper Midwest,PROB,Y,,YES-SUFFICIENT,S,33.95,,,,,,,,,,,2.22,,,,1.76,-2.993,0.54,,,,,4.41,,,,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,-7.825,0.38,,,,,,,,,1.894,3.92,
4/23/2019,1004196,MOSS-1163,1,8/5/2014,MO,39.97321,-94.31803,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,57.44,,-0.12,9.24,,,,,-0.212,5.92,,,,,,,,,,,10,,,0,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,,,-1.212,9.62,,,,,,,,,,-1.563,5.51,,,,,,,,,,,,5,,,,,,
4/23/2019,1004197,MSR9-0908,2,8/5/2014,MS,31.5687,-89.32066,Coastal Plains,PROB,N,,YES-SUFFICIENT,R,64.56,,,,2.692,7.84,,,,,,,,,,,,,,,,,5.66,,,,,7.42,,,,,0.335,7.09,,,,,,16.008,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28,9.59,,,,,,3.33,,,,,4.856,2.12,
4/23/2019,1004198,LALS-1037,1,8/5/2014,LA,32.2913,-91.82665,Coastal Plains,PROB,Y,,YES-SUFFICIENT,T,43.3,,,,-0.141,9.76,,,,,,,,,,,,,,,,,0,,,,,7.86,,,,,-47.182,2.97,,,,,,-61.733,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.257,10,,,,,,0,,,,,4.014,2.9,
4/23/2019,1004199,ILLS-1070,1,8/5/2014,IL,41.53328,-89.10373,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,67.81,,0.918,4.81,,,,,0.032,6.33,,,,,,,,,,,10,,,0,,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,,-0.227,9.11,,,,,,,,,,2.835,8.6,,,,,,,,,,,,7.5,,,,,,
4/23/2019,1004200,MIRO-1022,1,8/5/2014,MI,42.9766,-85.51225,Upper Midwest,PROB,Y,,YES-SUFFICIENT,S,28.41,,,,,,,,,,,8.89,,,,1.37,-1.779,2.79,,,,,0,,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,-2.892,3.71,,,,,,,,,2.464,3.31,
4/23/2019,1004201,IAR9-0901,2,8/4/2014,IA,42.79185,-96.60157,Temperate Plains,PROB,N,,YES-SUFFICIENT,T,32.17,,2.372,0,,,,,1.507,8.79,,,,,,,,,,,0,,,1.9,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,3.186,7.32,,,,,,,,,,-6.913,1.75,,,,,,,,,,,,5,,,,,,
4/23/2019,1004202,MTSS-1290,1,8/5/2014,MT,45.01191,-109.0605,Xeric,PROB,Y,,YES-50-90% OF REACH,T,75.29,,,,,,-5.375,6.02,,,10,,,,,,,,,,,,,,,,,,,2.786,10,,,,,,,,,,,,,-13.195,5.01,,,,,,,,,,,,,,,,,,,,,9.86,,,,,,,7.14,,,,,6.44,,,1.904,5.76,
4/23/2019,1004203,SDLS-1120,1,8/5/2014,SD,44.73549,-96.953,Temperate Plains,PROB,Y,,YES-50-90% OF REACH,S,46.65,,1.767,1.19,,,,,-0.942,4.7,,,,,,,,,,,10,,,0,,,,,,,,3.47,,,,,,,,,,,,,,,,,,,,,4.037,6.88,,,,,,,,,,-0.754,6.08,,,,,,,,,,,,5,,,,,,
4/23/2019,1004204,ORS9-0931,2,8/5/2014,OR,43.09695,-122.4115,Western Mountains,PROB,N,,YES-SUFFICIENT,S,86.55,,,,,,,,,,,,,,,,,,-2.608,6.95,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,10,,,,,,,,14.95,7.78,,,,,10,,,-0.176,4.51,,,,,,,,,,10,,,
4/23/2019,1004205,NDR9-0904,1,8/5/2014,ND,48.17576,-97.69986,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,43.36,,6.629,0,,,,,-3.831,0,,,,,,,,,,,10,,,0,,,,,,,,7.44,,,,,,,,,,,,,,,,,,,,,-2.234,10,,,,,,,,,,-6.202,2.25,,,,,,,,,,,,5,,,,,,
4/23/2019,1004206,NERO-1045,1,8/5/2014,NE,42.9629,-99.50453,Northern Plains,PROB,Y,,YES-SUFFICIENT,S,38.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.832,4.47,,,,1.842,7.33,,,1.146,8.76,,,-1.936,0.38,,,,1.02,,,,-6.773,3.41,,,,,,,,,,,,,,,,,,-14.04,5.47,,,,,,,,
4/23/2019,1004207,NES9-0936,1,8/5/2014,NE,42.93652,-98.81808,Northern Plains,PROB,Y,,YES-SUFFICIENT,R,26.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.503,4.78,,,,-3.381,1.77,,,-1.679,0.65,,,-1.526,1.39,,,,0,,,,-16.398,2.48,,,,,,,,,,,,,,,,,,36.13,10,,,,,,,,
4/23/2019,1004208,TXR9-0919,1,8/5/2014,TX,33.29424,-94.05902,Coastal Plains,PROB,Y,,YES-SUFFICIENT,S,34.66,,,,13.234,0.71,,,,,,,,,,,,,,,,,0,,,,,5.18,,,,,-6.546,6.5,,,,,,11.925,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708,7.13,,,,,,0,,,,,9.003,0,
4/23/2019,1004209,CALS-1116,1,8/5/2014,CA,41.91258,-120.9213,Western Mountains,PROB,Y,,YES-SUFFICIENT,S,36.84,,,,,,,,,,,,,,,,,,-32.492,3.96,,,,,,,,,,,,,,,0,,,,,,,,,,,,,10,,,,10,,,,,,,,-52.966,1.86,,,,,1.23,,,-1.489,2.42,,,,,,,,,,0,,,
4/23/2019,1004210,INRM-1002,1,8/5/2014,IN,39.92804,-87.42776,Temperate Plains,PROB,Y,,YES-SUFFICIENT,T,41.3,,7.339,0,,,,,0.298,6.77,,,,,,,,,,,10,,,1.9,,,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,3.624,7.09,,,,,,,,,,-4.253,3.62,,,,,,,,,,,,2.5,,,,,,
4/23/2019,1004211,WASS-1146,1,8/5/2014,WA,48.75285,-117.5499,Western Mountains,PROB,Y,NO_FISH,YES-50-90% OF REACH,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004212,MNRO-1053,1,8/6/2014,MN,46.84535,-96.62036,Temperate Plains,PROB,Y,,YES-SUFFICIENT,T,39.05,,11.6,0,,,,,0.98,7.91,,,,,,,,,,,10,,,0,,,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,-1.244,9.64,,,,,,,,,,-7.512,1.33,,,,,,,,,,,,0,,,,,,
4/23/2019,1004213,IAR9-0908,1,8/1/2014,IA,40.8747,-91.04809,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,50.69,,1.129,3.91,,,,,0.939,7.84,,,,,,,,,,,10,,,3.57,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,-3.795,10,,,,,,,,,,-2.471,4.87,,,,,,,,,,,,0,,,,,,
4/23/2019,1004214,RIS9-0913,1,8/6/2014,RI,41.83267,-71.46914,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,S,45.6,7.5,,,,,,,,,,,,,,,,,,,,0,,,7.78,,,,,,,,,,,-12.148,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,,,,,,-11.717,4.49,,,,0,,0.006,8.09,
4/23/2019,1004215,MTRF-0102,1,8/1/2014,MT,48.11113,-113.3143,Western Mountains,HAND,Y,NO_PERMIT,NOT FISHED,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004216,MTRF-0105,1,8/4/2014,MT,47.86281,-113.8443,Western Mountains,HAND,Y,,"NO-<20 CW SAMPLED,<500 INDIV",R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004217,TNR9-0902,1,8/5/2014,TN,35.95145,-83.55066,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,T,33.38,,,,,,,,,,,,,,,,,,,,,,,,,-26.29,3.44,,,,,,,,,,,,,,,,,,,,,,-1.143,9.24,,,,,,,-4.537,6.12,2.5,,,3.41,,,,,0,,,,,,1.1,,,,,,,,,,0.89
4/23/2019,1004218,TNS9-0919,1,8/4/2014,TN,35.39696,-84.27656,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,S,65.56,,,,,,,,,,,,,,,,,,,,,,,,,-4.277,5.67,,,,,,,,,,,,,,,,,,,,,,1.043,5,,,,,,,11.696,8.03,7.5,,,7.03,,,,,7.06,,,,,,5.69,,,,,,,,,,6.47
4/23/2019,1004219,ILRO-1026,1,8/6/2014,IL,40.82178,-87.82629,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,27.1,,4.516,0,,,,,2.435,10,,,,,,,,,,,0,,,0.74,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,10.762,3.37,,,,,,,,,,0.6,7.03,,,,,,,,,,,,0,,,,,,
4/23/2019,1004222,IAS9-0929,1,8/5/2014,IA,43.49762,-92.19012,Upper Midwest,PROB,Y,,YES-SUFFICIENT,T,53.29,,,,,,,,,,,8.89,,,,5,3.097,10,,,,,3.13,,,,,,,,,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,1.922,6.95,,,,,,,,,5.796,0,
4/23/2019,1004223,MTLS-1164,1,8/6/2014,MT,45.77456,-108.2987,Northern Plains,HAND,Y,,YES-50-90% OF REACH,R,60.27,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.178,6.45,,,,-2.418,2.8,,,0.313,6.37,,,-0.545,3.82,,,,6.25,,,,-15.946,2.53,,,,,,,,,,,,,,,,,,36.514,10,,,,,,,,
4/23/2019,1004224,MTS9-0943,1,8/4/2014,MT,46.78492,-108.5939,Northern Plains,PROB,Y,,YES-50-90% OF REACH,R,46.42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.932,10,,,,-2.61,2.59,,,-0.505,4.02,,,-1.118,2.4,,,,1.67,,,,-25.946,1.57,,,,,,,,,,,,,,,,,,28.035,9.89,,,,,,,,
