UID,SITE_ID,DATE_COL,VISIT_NO,SITESAMP,UNIQUE_ID,DSGN_CYCLE,AG_ECO3,AG_ECO9,EPA_REG,EVAL_CAT,FED_NONFED,FS_EW,HUC2_NM,LAT_DD83,LON_DD83,MAJ_BAS_NM,MIS_BAS_NM,MISS_BASIN,OWN_NARS,PSTL_CODE,STRAH_CAT,URBN_NRS18,USFS,WGT_TP,XCOORD,YCOORD,ACID_COND,ANC_COND,BEDSED_COND,BENT_MMI_COND,CYLSPER_DETECT,CYLSPER_EPA_COND,ENT_1X_STV_COND,FISH_MMI_COND,HG_COND,INSTRMCVR_COND,MICX_DETECT,MICX_EPA_COND,NTL_COND,OE_COND,PTL_COND,RIPDIST_COND,RIPVEG_COND,SAL_COND,SALINITY_CLASS,YEAR,PUBLICATION_DATE
2014481,NRS18_ID_10547,8/19/2019,1,Y,NRS_ID-10483,2018-19,WMTNS,XER,Region_10,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,46.04582571,-115.8645184,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,ID,LargeStreams,Non-Urban,Not_Forest_Service,471.9153325,-1528711.855,1115515.441,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Poor,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,Moderate,Poor,Good,Freshwater,2019,1/31/2022
2014484,NRS18_KY_10009,8/21/2019,1,Y,NRS_KY-10032,2018-19,PLNLOW,TPL,Region_04,Target_Sampled,Federal,Not_USFS,Ohio Region,37.47039561,-88.09642214,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,KY,RiversMajor,Non-Urban,Not_Forest_Service,129.3228587,691602.1,25457.9,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Detected,At or Below Benchmark,Fair,O/E<0.8,Fair,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014485,NRS18_VA_10020,8/22/2019,1,Y,NRS_VA-10145,2018-19,EHIGH,SAP,Region_03,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,38.19040647,-77.65247662,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,VA,SmallStreams,Non-Urban,Not_Forest_Service,4087.092111,1581901.171,230560.4864,Good,None,Fair,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,Not Assessed,Good,Detected,At or Below Benchmark,Fair,O/E>=0.9,Poor,Low,Good,Good,Freshwater,2019,1/31/2022
2014487,NRS18_GA_10950,8/22/2019,1,Y,NRS_GA-10182,2018-19,PLNLOW,CPL,Region_04,Target_Sampled,Federal,Not_USFS,South Atlantic-West Region,31.30805082,-84.33709933,South-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,GA,RiversMajor,Non-Urban,Not_Forest_Service,275.7032321,1103488.497,-624254.0803,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Fair,O/E<0.9,Good,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014488,NRS18_MT_10002,8/21/2019,1,Y,NRS_MT-10276,2018-19,WMTNS,WMT,Region_08,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,47.06636464,-114.7698541,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,MT,RiversMajor,Non-Urban,Not_Forest_Service,219.6592412,-1423410,1209274,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Good,Not Detected,At or Below Benchmark,Fair,O/E<0.9,Good,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014489,NRS18_IL_11715,8/22/2019,1,Y,NRS_IL-10160,2018-19,PLNLOW,UMW,Region_05,Target_Sampled,Federal,Not_USFS,Upper Mississippi Region,42.26087595,-90.27300743,Upper Mississippi Region,Upper Mississippi Region,Mississippi_Basin,Non Federal,IL,RiversOther,Non-Urban,Not_Forest_Service,31.69653279,469095.794,547442.6232,Good,None,Poor,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.9,Poor,Moderate,Good,Fair,Freshwater,2019,1/31/2022
2014490,NRS18_ME_10020,8/22/2019,1,Y,NRS_ME-10316,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,44.26609848,-69.05398813,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,ME,SmallStreams,Non-Urban,Not_Forest_Service,2020.240556,2116363.521,1059266.609,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Fair,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Moderate,Poor,Good,Freshwater,2019,1/31/2022
2014491,NRS18_WI_11141,8/22/2019,1,Y,NRS_WI-10261,2018-19,PLNLOW,UMW,Region_05,Target_Sampled,Federal,Not_USFS,Upper Mississippi Region,43.17932337,-90.63418689,Upper Mississippi Region,Upper Mississippi Region,Mississippi_Basin,Non Federal,WI,RiversMajor,Non-Urban,Not_Forest_Service,97.48654401,433751.8853,648194.2761,Good,None,Poor,Good,Not Detected,At or Below Benchmark,Above Benchmark,Good,Above Benchmark,Good,Detected,At or Below Benchmark,Poor,O/E<0.8,Poor,Low,Good,Good,Freshwater,2019,1/31/2022
2014492,NRS18_MS_10031,8/21/2019,1,Y,NRS_MS-10155,2018-19,PLNLOW,CPL,Region_04,Target_Sampled,Federal,Not_USFS,Lower Mississippi Region,34.21936911,-90.78067537,Lower Mississippi Region,Lower Mississippi Region,Mississippi_Basin,Non Federal,MS,SmallStreams,Non-Urban,Not_Forest_Service,6823.292782,476993.4738,-354188.3333,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Fair,O/E<0.8,Poor,Low,Good,Good,Freshwater,2019,1/31/2022
2014493,NRS18_MT_10043,8/22/2019,1,Y,NRS_MT-10392,2018-19,WMTNS,WMT,Region_08,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,46.89505583,-113.8147573,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,MT,RiversOther,Non-Urban,Not_Forest_Service,219.6592412,-1355387,1176702,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Good,Not Detected,At or Below Benchmark,Fair,O/E>=0.9,Good,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014494,NRS18_MT_11621,8/22/2019,1,Y,NRS_MT-10563,2018-19,WMTNS,WMT,Region_08,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,46.87209897,-114.08173,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,MT,RiversMajor,Non-Urban,Not_Forest_Service,219.6592412,-1375935.646,1178042.338,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Fair,Not Detected,At or Below Benchmark,Fair,O/E>=0.9,Fair,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014495,NRS18_NY_10040,8/23/2019,1,Y,NRS_NY-10106,2018-19,EHIGH,NAP,Region_02,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,42.69165019,-73.70884307,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NY,RiversMajor,Urban,Not_Forest_Service,78.34036973,1799066,793431,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Fair,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,High,Good,Good,Freshwater,2019,1/31/2022
2014496,NRS18_WI_10013,8/22/2019,1,Y,NRS_WI-10069,2018-19,PLNLOW,UMW,Region_05,Target_Sampled,Federal,Not_USFS,Great Lakes Region,46.41641935,-90.7411621,Great Lakes Region,Not Mississippi River Basin,Not_Mississippi_Basin,Tribal Land,WI,RiversOther,Non-Urban,Not_Forest_Service,97.48654401,405184.5,1007480,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Above Benchmark,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,Low,Good,Good,Freshwater,2019,1/31/2022
2014497,NRS18_IA_10507,8/23/2019,1,Y,NRS_IA-10156,2018-19,PLNLOW,UMW,Region_07,Target_Sampled,Federal,Not_USFS,Upper Mississippi Region,43.4622361,-91.4190783,Upper Mississippi Region,Upper Mississippi Region,Mississippi_Basin,Non Federal,IA,LargeStreams,Non-Urban,Not_Forest_Service,330.8041703,368835.5586,676424.9867,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,Low,Fair,Fair,Freshwater,2019,1/31/2022
2014498,NRS18_MT_10018,8/22/2019,1,Y,NRS_MT-10286,2018-19,PLNLOW,NPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,46.35963125,-105.8140483,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,MT,RiversOther,Non-Urban,Not_Forest_Service,181.568414,-755846.8,1029033,Good,None,Fair,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Good,O/E<0.8,Good,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014499,NRS18_ND_10029,8/22/2019,1,Y,NRS_ND-10429,2018-19,PLNLOW,NPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,47.23479897,-103.7640739,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,ND,RiversOther,Non-Urban,Not_Forest_Service,86.20786408,-590453.9466,1111010.227,Good,None,Fair,Poor,Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Fair,Not Detected,At or Below Benchmark,Fair,O/E<0.8,Fair,High,Good,Poor,Slightly Saline,2019,1/31/2022
2014500,NRS18_ME_10015,8/23/2019,1,Y,NRS_ME-10290,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,44.6401745,-69.59274287,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,ME,RiversMajor,Non-Urban,Not_Forest_Service,116.8276144,2063723,1087464,Good,None,Not Assessed,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,At or Below Benchmark,Fair,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,Moderate,Fair,Good,Freshwater,2019,1/31/2022
2014501,NRS18_MS_10015,8/22/2019,1,Y,NRS_MS-10141,2018-19,PLNLOW,CPL,Region_04,Target_Sampled,Federal,Not_USFS,Lower Mississippi Region,34.66684106,-90.21998438,Lower Mississippi Region,Lower Mississippi Region,Mississippi_Basin,Non Federal,MS,RiversOther,Non-Urban,Not_Forest_Service,338.7352023,525133.5,-301280.2,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Fair,OE<0.5,Poor,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014502,NRS18_NY_10042,8/25/2019,1,Y,NRS_NY-10108,2018-19,EHIGH,NAP,Region_02,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,43.47235045,-73.84034429,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NY,RiversMajor,Non-Urban,Not_Forest_Service,78.34036973,1768497,875789.4,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Above Benchmark,Fair,Not Detected,At or Below Benchmark,Good,O/E<0.9,Good,Moderate,Poor,Good,Freshwater,2019,1/31/2022
2014503,NRS18_ME_10493,8/25/2019,1,Y,NRS_ME-10328,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,44.73871922,-69.76380198,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,ME,RiversMajor,Non-Urban,Not_Forest_Service,116.8276144,2047706.077,1094319.138,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Above Benchmark,Good,Not Detected,At or Below Benchmark,Good,O/E<0.8,Good,Moderate,Fair,Good,Freshwater,2019,1/31/2022
2014505,NRS18_IN_10649,8/25/2019,1,Y,NRS_IN-10109,2018-19,PLNLOW,TPL,Region_05,Target_Sampled,Federal,Not_USFS,Ohio Region,38.81478276,-85.52807281,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,IN,LargeStreams,Non-Urban,Not_Forest_Service,757.5984409,898976.7162,196944.3473,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Above Benchmark,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,Low,Good,Good,Freshwater,2019,1/31/2022
2014506,NRS18_SD_11294,8/25/2019,1,Y,NRS_SD-10596,2018-19,PLNLOW,NPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,44.69356888,-103.7398439,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,SD,RiversOther,Non-Urban,Not_Forest_Service,116.0586666,-611561.4357,829740.9795,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Fair,O/E<0.8,Fair,Moderate,Good,Fair,Slightly Saline,2019,1/31/2022
2014507,NRS18_MT_10032,8/25/2019,1,Y,NRS_MT-10434,2018-19,WMTNS,WMT,Region_08,Target_Sampled,Non-Federal,West,Pacific Northwest Region,46.40586386,-112.3703983,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,USFS,MT,SmallStreams,Non-Urban,Forest_Service,2936.756081,-1255924,1103537,Good,None,Fair,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Fair,Not Detected,At or Below Benchmark,Fair,O/E>=0.9,Good,Low,Poor,Good,Freshwater,2019,1/31/2022
2014508,NRS18_NY_10016,8/26/2019,1,Y,NRS_NY-10049,2018-19,EHIGH,NAP,Region_02,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,42.47412939,-73.78701551,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NY,RiversMajor,Non-Urban,Not_Forest_Service,78.34036973,1798504,768300.6,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Poor,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,High,Fair,Good,Freshwater,2019,1/31/2022
2014509,NRS18_ME_10014,8/26/2019,1,Y,NRS_ME-10289,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,44.82133255,-68.70376994,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,ME,RiversMajor,Non-Urban,Not_Forest_Service,116.8276144,2125593,1126430,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Above Benchmark,Good,Not Detected,At or Below Benchmark,Fair,O/E<0.8,Good,Moderate,Poor,Good,Freshwater,2019,1/31/2022
2014510,NRS18_KS_10141,8/26/2019,1,Y,NRS_KS-10289,2018-19,EHIGH,SAP,Region_07,Target_Sampled,Federal,Not_USFS,Arkansas-Red-White Region,37.02237885,-94.6211974,Arkansas-White-Red Region,Arkansas-White-Red Region,Mississippi_Basin,Non Federal,KS,SmallStreams,Non-Urban,Not_Forest_Service,32.12464248,121515.3753,-52641.02496,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Low,Good,Good,Freshwater,2019,1/31/2022
2014511,NRS18_IN_10040,8/26/2019,1,Y,NRS_IN-10072,2018-19,PLNLOW,TPL,Region_05,Target_Sampled,Federal,Not_USFS,Ohio Region,38.0890458,-87.93263453,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,IN,SmallStreams,Non-Urban,Not_Forest_Service,2516.188418,700021.3,95749.3,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Fair,Detected,At or Below Benchmark,Poor,O/E>=0.9,Fair,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014513,NRS18_MT_10112,8/26/2019,1,Y,NRS_MT-10398,2018-19,PLNLOW,NPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,46.60898417,-111.0761684,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,MT,RiversOther,Non-Urban,Not_Forest_Service,181.568414,-1153946,1109332,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E<0.9,Good,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014514,NRS18_MT_10027,8/26/2019,1,Y,NRS_MT-10353,2018-19,PLNLOW,NPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,46.59422468,-111.0444186,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,MT,LargeStreams,Non-Urban,Not_Forest_Service,388.9881531,-1151794,1107332,Good,None,Fair,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014515,NRS18_DE_10018,8/26/2019,1,Y,NRS_DE-10092,2018-19,EHIGH,SAP,Region_03,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,39.69224733,-75.7342312,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,DE,LargeStreams,Urban,Not_Forest_Service,18.2825642,1709272.576,428650.75,Good,None,Fair,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Fair,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,Moderate,Fair,Good,Freshwater,2019,1/31/2022
2014516,NRS18_NH_10035,8/27/2019,1,Y,NRS_NH-10137,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,43.9031519,-71.98528329,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NH,LargeStreams,Non-Urban,Not_Forest_Service,194.4289952,1901486.636,958269.9723,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Poor,Not Detected,At or Below Benchmark,Good,O/E<0.8,Good,High,Poor,Good,Freshwater,2019,1/31/2022
2014517,NRS18_VA_10019,8/27/2019,1,Y,NRS_VA-10144,2018-19,EHIGH,SAP,Region_03,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,37.79851556,-79.77552806,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,VA,LargeStreams,Non-Urban,Not_Forest_Service,1112.124082,1408217.043,153957.212,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014518,NRS18_OK_10013,8/26/2019,1,Y,NRS_OK-10062,2018-19,PLNLOW,SPL,Region_06,Target_Sampled,Federal,Not_USFS,Arkansas-Red-White Region,34.22208268,-96.7068832,Arkansas-White-Red Region,Arkansas-White-Red Region,Mississippi_Basin,Non Federal,OK,RiversMajor,Non-Urban,Not_Forest_Service,198.3515449,-64631.61,-366746.4,Good,None,Good,Fair,Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Poor,Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Moderate,Good,Fair,Freshwater,2019,1/31/2022
2014519,NRS18_OK_10010,8/27/2019,1,Y,NRS_OK-10172,2018-19,PLNLOW,TPL,Region_06,Target_Sampled,Federal,Not_USFS,Arkansas-Red-White Region,35.80758467,-95.3981027,Arkansas-White-Red Region,Arkansas-White-Red Region,Mississippi_Basin,Non Federal,OK,RiversMajor,Non-Urban,Not_Forest_Service,132.8714761,53909.18315,-189423.6552,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Fair,Detected,At or Below Benchmark,Fair,OE<0.5,Poor,High,Fair,Fair,Freshwater,2019,1/31/2022
2014521,NRS18_IN_10019,8/27/2019,1,Y,NRS_IN-10082,2018-19,PLNLOW,TPL,Region_05,Target_Sampled,Federal,Not_USFS,Ohio Region,37.92797331,-87.21043043,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,IN,SmallStreams,Non-Urban,Not_Forest_Service,2516.188418,764184.3349,83330.3181,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Poor,Moderate,Poor,Good,Freshwater,2019,1/31/2022
2014523,NRS18_NY_10707,8/27/2019,1,Y,NRS_NY-10232,2018-19,EHIGH,NAP,Region_02,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,41.98257306,-74.00777223,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NY,LargeStreams,Urban,Not_Forest_Service,673.4168332,1793559.999,710637.3052,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,High,Fair,Good,Freshwater,2019,1/31/2022
2014526,NRS18_NE_10059,8/27/2019,1,Y,NRS_NE-10046,2018-19,PLNLOW,TPL,Region_07,Target_Sampled,Federal,Not_USFS,Lower Missouri Region,41.93932856,-96.14472252,Missouri Region,Lower Missouri Region,Mississippi_Basin,Non Federal,NE,RiversMajor,Non-Urban,Not_Forest_Service,106.5576694,-11916.11,497348.1,Good,None,Poor,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Fair,O/E<0.8,Poor,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014528,NRS18_SD_11446,8/27/2019,1,Y,NRS_SD-10599,2018-19,PLNLOW,SPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,43.08799823,-101.1786875,Missouri Region,Upper Missouri Region,Mississippi_Basin,Tribal Land,SD,RiversOther,Non-Urban,Not_Forest_Service,73.81854011,-419196.1573,637170.3634,Good,None,Poor,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,At or Below Benchmark,Fair,Not Detected,At or Below Benchmark,Poor,O/E<0.9,Poor,Low,Good,Good,Freshwater,2019,1/31/2022
2014529,NRS18_SD_10959,8/26/2019,1,Y,NRS_SD-10595,2018-19,PLNLOW,SPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,43.36156081,-101.6937126,Missouri Region,Upper Missouri Region,Mississippi_Basin,Tribal Land,SD,LargeStreams,Non-Urban,Not_Forest_Service,115.6894087,-459008.784,670049.1083,Good,None,Fair,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,Not Assessed,Good,Not Detected,At or Below Benchmark,Fair,OE<0.5,Poor,Moderate,Good,Good,Freshwater,2019,1/31/2022
2014530,NRS18_ME_10026,8/27/2019,1,Y,NRS_ME-10322,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,44.59358519,-68.72522043,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,ME,RiversOther,Non-Urban,Not_Forest_Service,116.8276144,2131147.699,1101627.496,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,At or Below Benchmark,Poor,Not Detected,At or Below Benchmark,Good,OE<0.5,Good,Moderate,Poor,Good,Freshwater,2019,1/31/2022
2014531,NRS18_SD_10020,8/27/2019,1,Y,NRS_SD-10380,2018-19,PLNLOW,NPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,44.66903976,-103.356063,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,SD,LargeStreams,Non-Urban,Not_Forest_Service,323.2140522,-581510.5,824609,Good,None,Fair,Fair,Not Detected,At or Below Benchmark,Above Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Fair,High,Good,Fair,Slightly Saline,2019,1/31/2022
2014532,NRS18_OR_10012,8/27/2019,1,Y,NRS_OR-10479,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,42.41324033,-123.157974,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,OR,RiversOther,Non-Urban,Not_Forest_Service,185.1423351,-2190871,865535,Good,None,Good,Poor,Detected,At or Below Benchmark,At or Below Benchmark,Good,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,High,Good,Good,Freshwater,2019,1/31/2022
